ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
170	"Bbip1"	NA	chrNC_000085.7	-	53920560	53920692	53920560	53920636	53921921	53922001	170	23,24,18	8,11,12	34,18,26	15,13,23	156	100	0.318523024792	0.8762625767416174	0.648,0.583,0.49	0.592,0.47,0.42	0.08
171	"Bbip1"	NA	chrNC_000085.7	-	53920560	53920692	53920560	53920636	53923142	53923195	171	23,25,17	4,10,6	33,18,26	3,3,3	156	100	0.0171480092124	0.19159990078349104	0.787,0.616,0.645	0.876,0.794,0.847	-0.156
172	"Bbip1"	NA	chrNC_000085.7	-	53920560	53920692	53920560	53920636	53931896	53932010	172	42,34,24	379,390,501	42,26,46	485,439,476	156	100	0.874533009333	1.0	0.066,0.053,0.03	0.053,0.037,0.058	0.0
174	"Sorcs1"	NA	chrNC_000085.7	-	50230385	50230532	50230385	50230528	50240971	50241151	174	185,148,142	16,9,7	173,206,102	1,9,6	104	100	0.0171755168904	0.19159990078349104	0.917,0.941,0.951	0.994,0.957,0.942	-0.028
176	"Pcgf6"	NA	chrNC_000085.7	-	47025676	47025763	47025676	47025759	47028482	47028581	176	67,53,50	14,1,11	45,62,70	4,2,8	104	100	0.0643521599716	0.3941328304726622	0.821,0.981,0.814	0.915,0.968,0.894	-0.054
177	"Pcgf6"	NA	chrNC_000085.7	-	47028482	47030578	47028482	47028581	47031204	47031232	177	433,381,286	19,10,21	490,325,499	34,37,12	2097	100	0.466625562804	1.0	0.521,0.645,0.394	0.407,0.295,0.665	0.064
178	"Pcgf6"	NA	chrNC_000085.7	-	47036385	47036468	47036385	47036445	47036546	47036602	178	8,1,4	35,31,28	3,4,2	26,50,62	123	100	0.116052698063	0.5434504949294345	0.157,0.026,0.104	0.086,0.061,0.026	0.038
179	"Pcgf6"	NA	chrNC_000085.7	-	47036385	47036476	47036385	47036445	47036546	47036602	179	1,0,3	35,31,28	1,10,1	26,50,62	131	100	0.0708990522572	0.40918948976363156	0.021,0.0,0.076	0.029,0.132,0.012	-0.025
180	"Pcgf6"	NA	chrNC_000085.7	-	47036385	47036476	47036385	47036468	47036546	47036602	180	0,0,0	7,1,1	0,9,1	2,3,2	108	100	0.000151665390928	0.01037049396060981	0.0,0.0,0.0	0.0,0.735,0.316	-0.35
181	"Sufu"	NA	chrNC_000085.7	+	46441597	46441754	46441600	46441754	46439329	46439402	181	75,67,80	52,65,75	50,59,34	62,68,36	103	100	0.0896096820999	0.4686535384999597	0.583,0.5,0.509	0.439,0.457,0.478	0.073
182	"Psd"	NA	chrNC_000085.7	-	46309207	46309405	46309207	46309402	46310494	46310935	182	79,90,34	68,105,32	52,43,193	59,78,230	103	100	0.11158855101	0.5320149910806022	0.53,0.454,0.508	0.461,0.349,0.449	0.078
183	"Psd"	NA	chrNC_000085.7	-	46314605	46314661	46314605	46314621	46314839	46315303	183	26,62,15	0,0,0	42,30,161	0,0,5	140	100	0.73446061818	1.0	1.0,1.0,1.0	1.0,1.0,0.958	0.014
184	"Psd"	NA	chrNC_000085.7	-	46314605	46314661	46314605	46314621	46315336	46315593	184	37,51,15	1,2,3	37,29,160	9,0,8	140	100	0.274070742179	0.8118106008408862	0.964,0.948,0.781	0.746,1.0,0.935	0.004
185	"Armcx3"	NA	chrNC_000086.8	+	133657984	133658091	133658012	133658091	133657300	133657479	185	77,68,42	318,322,226	53,67,143	329,318,424	128	100	0.498373430705	1.0	0.159,0.142,0.127	0.112,0.141,0.209	-0.011
186	"Armcx3"	NA	chrNC_000086.8	+	133657984	133658091	133658012	133658091	133657499	133657634	186	26,17,11	2,9,3	16,23,27	0,4,3	128	100	0.0634569552154	0.39189072009955084	0.91,0.596,0.741	1.0,0.818,0.875	-0.149
187	"Gbf1"	NA	chrNC_000085.7	+	46249148	46249317	46249151	46249317	46248011	46248235	187	11,12,24	146,145,159	14,13,9	220,157,165	103	100	0.0633958154454	0.39189072009955084	0.068,0.074,0.128	0.058,0.074,0.05	0.029
188	"Pprc1"	NA	chrNC_000085.7	+	46050579	46050729	46050582	46050729	46049841	46050015	188	6,12,10	31,24,14	8,7,7	15,26,27	103	100	0.522646365922	1.0	0.158,0.327,0.41	0.341,0.207,0.201	0.049
189	"Pprc1"	NA	chrNC_000085.7	+	46056456	46056527	46056459	46056527	46055667	46055725	189	61,37,46	32,31,37	30,32,39	28,31,39	103	100	0.133681890039	0.5834023705733211	0.649,0.537,0.547	0.51,0.501,0.493	0.076
190	"Pprc1"	NA	chrNC_000085.7	+	46059957	46060024	46059963	46060024	46059715	46059850	190	38,43,57	8,9,12	37,56,55	5,14,13	106	100	0.901836843293	1.0	0.818,0.818,0.818	0.875,0.791,0.8	-0.004
191	"Kcnip2"	NA	chrNC_000085.7	-	45784717	45784819	45784717	45784771	45785529	45785625	191	4,12,3	98,189,50	5,3,22	108,121,582	148	100	0.303079216014	0.8585823148083714	0.027,0.041,0.039	0.03,0.016,0.025	0.012
192	"Fbxw4"	NA	chrNC_000085.7	-	45567559	45567701	45567559	45567646	45568091	45568232	192	181,182,132	9,9,5	156,179,160	8,3,5	155	100	0.246222967016	0.7802873251234146	0.928,0.929,0.945	0.926,0.975,0.954	-0.018
193	"Btrc"	NA	chrNC_000085.7	+	45517411	45521774	45517429	45521774	45515702	45515895	193	354,405,311	19,7,14	323,300,518	24,4,13	118	100	0.870721925404	1.0	0.94,0.98,0.95	0.919,0.985,0.971	-0.002
194	"Gm35782"	NA	chrNC_000085.7	-	45049674	45049786	45049674	45049762	45052282	45052332	194	2,1,1	0,0,0	0,0,1	0,0,2	124	100	1	1.0	1.0,1.0,1.0	NA,NA,0.287	0.713
195	"Gm35782"	NA	chrNC_000085.7	-	45049674	45049786	45049674	45049762	45063460	45063624	195	3,3,3	0,0,1	7,1,1	0,0,0	124	100	1	1.0	1.0,1.0,0.708	1.0,1.0,1.0	-0.097
199	"Dnmbp"	NA	chrNC_000085.7	-	43838214	43838765	43838214	43838573	43840662	43840861	199	494,456,677	0,0,0	680,560,347	5,1,1	292	100	1	1.0	1.0,1.0,1.0	0.979,0.995,0.992	0.011
200	"Rrp12"	NA	chrNC_000085.7	-	41866467	41866612	41866467	41866532	41868540	41868662	200	0,3,3	65,52,87	0,3,2	63,64,76	180	100	0.660920207469	1.0	0.0,0.031,0.019	0.0,0.025,0.014	0.004
203	"Sorbs1"	NA	chrNC_000085.7	-	40287906	40288097	40287906	40287965	40288686	40288746	203	73,82,39	107,115,107	50,76,114	97,180,124	232	100	0.896910355688	1.0	0.227,0.235,0.136	0.182,0.154,0.284	-0.007
204	"Sorbs1"	NA	chrNC_000085.7	-	40287906	40288097	40287906	40287965	40298024	40298777	204	88,87,41	4,1,1	49,89,147	2,3,2	232	100	0.939686924427	1.0	0.905,0.974,0.946	0.913,0.927,0.969	0.005
205	"Sorbs1"	NA	chrNC_000085.7	-	40287906	40288097	40287906	40287965	40300112	40300307	205	70,77,41	1381,1572,1363	45,72,104	2069,1749,1947	232	100	0.359950522285	0.9152513755490151	0.021,0.021,0.013	0.009,0.017,0.023	0.002
206	"Sorbs1"	NA	chrNC_000085.7	-	40365088	40365460	40365088	40365247	40366097	40366823	206	530,571,524	1,1,0	799,787,762	1,0,0	313	100	1	1.0	0.994,0.995,1.0	0.996,1.0,1.0	-0.002
207	"Sorbs1"	NA	chrNC_000085.7	-	40365088	40365460	40365088	40365247	40370964	40371077	207	682,688,676	9,12,16	984,934,834	20,15,17	313	100	0.782615992183	1.0	0.96,0.948,0.931	0.94,0.952,0.94	0.002
208	"Noc3l"	NA	chrNC_000085.7	-	38783415	38783597	38783415	38783469	38783929	38784001	208	187,187,167	9,8,2	192,194,143	4,2,17	228	100	0.52264787261	1.0	0.901,0.911,0.973	0.955,0.977,0.787	0.022
209	"Gm32771"	NA	chrNC_000085.7	-	38255306	38256972	38255306	38256629	38257691	38260957	209	6,18,3	0,2,0	4,10,29	0,0,0	443	100	1	1.0	1.0,0.67,1.0	1.0,1.0,1.0	-0.11
210	"Gm32574"	NA	chrNC_000085.7	-	38245615	38246369	38245615	38246366	38248761	38249202	210	3,5,8	21,23,35	14,11,3	32,11,31	103	100	0.141692513201	0.6018231450443423	0.122,0.174,0.182	0.298,0.493,0.086	-0.133
211	"Gm32574"	NA	chrNC_000085.7	-	38245615	38246369	38245615	38246366	38248781	38249202	211	42,59,76	9,24,32	106,49,51	39,14,19	103	100	0.903874705343	1.0	0.819,0.705,0.698	0.725,0.773,0.723	0.0
212	"Hectd2"	NA	chrNC_000085.7	+	36578828	36578928	36578831	36578928	36576995	36577119	212	51,44,21	18,20,8	25,27,58	14,5,42	103	100	0.54251514678	1.0	0.733,0.681,0.718	0.634,0.84,0.573	0.028
213	"Hectd2"	NA	chrNC_000085.7	+	36586655	36586823	36586664	36586823	36583785	36583874	213	1,4,4	44,49,36	1,1,8	41,40,128	109	100	0.593738414878	1.0	0.02,0.07,0.093	0.022,0.022,0.054	0.028
214	"Kif20b"	NA	chrNC_000085.7	+	34918612	34918841	34918732	34918841	34917492	34917631	214	7,1,9	2,3,8	5,3,3	0,3,1	220	100	0.200023764711	0.7102601687879662	0.614,0.132,0.338	1.0,0.312,0.577	-0.268
220	"Sgms1"	NA	chrNC_000085.7	-	32134722	32134798	32134722	32134779	32134865	32135077	220	0,0,0	1,1,0	0,0,1	0,0,1	119	100	1	1.0	0.0,0.0,NA	NA,NA,0.457	-0.457
222	"Cdc37l1"	NA	chrNC_000085.7	+	28993241	28997637	28993405	28997637	28989288	28989453	222	145,100,139	206,203,204	118,127,113	181,244,192	264	100	0.582816273342	1.0	0.21,0.157,0.205	0.198,0.165,0.182	0.009
223	"Pum3"	NA	chrNC_000085.7	-	27376281	27376504	27376281	27376500	27377078	27377221	223	191,178,189	4,2,2	184,194,202	5,3,6	104	100	0.169644810012	0.6536841343311562	0.979,0.988,0.989	0.973,0.984,0.97	0.01
224	"Pum3"	NA	chrNC_000085.7	-	27397417	27397521	27397417	27397517	27398696	27398871	224	262,278,275	4,10,3	244,242,307	6,8,11	104	100	0.175261541063	0.6616844143611249	0.984,0.964,0.989	0.975,0.967,0.964	0.01
225	"Vldlr"	NA	chrNC_000085.7	+	27213570	27213762	27213639	27213762	27212189	27212312	225	2,5,4	94,97,103	12,2,8	237,96,251	169	100	1	1.0	0.012,0.03,0.022	0.029,0.012,0.019	0.001
226	"Vldlr"	NA	chrNC_000085.7	+	27218634	27218853	27218699	27218853	27217865	27218037	226	94,127,129	2,5,3	311,138,363	14,1,19	165	100	0.130877882015	0.5771697398716689	0.966,0.939,0.963	0.931,0.988,0.921	0.009
229	"Trpm3"	NA	chrNC_000085.7	+	22749321	22750725	22749892	22750725	22743997	22744172	229	265,65,209	13,0,1	208,271,66	8,10,0	671	100	0.400070807678	0.9504277705762398	0.752,1.0,0.969	0.795,0.802,1.0	0.041
230	"Trpm3"	NA	chrNC_000085.7	+	22881998	22882166	22882036	22882166	22879351	22879580	230	107,27,49	3,1,1	65,46,28	1,1,0	138	100	0.912652103912	1.0	0.963,0.951,0.973	0.979,0.971,1.0	-0.021
234	"Vps13a"	NA	chrNC_000085.7	-	16609919	16612957	16609919	16610526	16613132	16613244	234	153,114,147	3,6,1	160,105,147	3,3,12	2531	100	0.296315339123	0.8488296005450287	0.668,0.429,0.853	0.678,0.58,0.326	0.122
235	"Gm32026"	NA	chrNC_000085.7	+	16066644	16066756	16066648	16066756	16066425	16066513	235	0,0,1	2,1,2	0,0,0	2,4,1	104	100	1	1.0	0.0,0.0,0.325	0.0,0.0,0.0	0.108
236	"Stx3"	NA	chrNC_000085.7	-	11754451	11756537	11754451	11754534	11758930	11759044	236	568,433,476	11,1,2	506,512,410	4,5,0	2103	100	0.397007136817	0.947735129022973	0.711,0.954,0.919	0.857,0.83,1.0	-0.034
237	"Stx3"	NA	chrNC_000085.7	-	11754451	11756537	11754451	11754534	11760389	11760500	237	542,423,448	0,1,0	498,496,386	1,0,5	2103	100	0.0246688055321	0.2343071076388517	1.0,0.953,1.0	0.959,1.0,0.786	0.069
238	"Stx3"	NA	chrNC_000085.7	-	11760163	11760500	11760163	11760274	11762753	11762888	238	120,68,42	17,18,0	71,88,135	1,11,20	326	100	0.700610336998	1.0	0.684,0.537,1.0	0.956,0.71,0.674	-0.04
240	"Prpf19"	NA	chrNC_000085.7	+	10876289	10876488	10876346	10876488	10875180	10875257	240	402,520,499	1189,1250,1165	488,412,662	1185,1236,1125	157	100	0.336956058028	0.8946396603971265	0.177,0.209,0.214	0.208,0.175,0.273	-0.019
241	"Tmem132a"	NA	chrNC_000085.7	-	10837487	10837761	10837487	10837757	10838893	10839096	241	452,422,329	8,13,7	287,575,706	8,26,17	104	100	0.144289591407	0.6056974125036615	0.982,0.969,0.978	0.972,0.955,0.976	0.009
242	"Tmem132a"	NA	chrNC_000085.7	-	10837487	10837761	10837487	10837757	10840586	10840730	242	14,11,3	0,1,0	11,24,21	0,0,0	104	100	1	1.0	1.0,0.914,1.0	1.0,1.0,1.0	-0.029
243	"Tmem132a"	NA	chrNC_000085.7	-	10840828	10841027	10840828	10841024	10841318	10841468	243	110,87,46	508,424,263	49,142,156	235,463,729	103	100	0.128860130399	0.571625200245429	0.174,0.166,0.145	0.168,0.229,0.172	-0.028
244	"Cyb561a3"	NA	chrNC_000085.7	+	10565888	10567194	10566492	10567194	10565185	10565342	244	732,761,772	3,2,3	946,777,921	2,0,4	704	100	0.374106282469	0.9275969670919725	0.972,0.982,0.973	0.985,1.0,0.97	-0.009
245	"Tmem138"	NA	chrNC_000085.7	-	10552200	10552372	10552200	10552299	10552603	10552875	245	385,428,472	56,36,56	431,427,330	47,39,34	173	100	0.384895926755	0.9359455987934916	0.799,0.873,0.83	0.841,0.864,0.849	-0.017
246	"Cpsf7"	NA	chrNC_000085.7	+	10509494	10509698	10509621	10509698	10509144	10509363	246	50,57,49	5,22,7	67,84,60	14,9,16	227	100	0.889440827893	1.0	0.815,0.533,0.755	0.678,0.804,0.623	-0.001
247	"Cpsf7"	NA	chrNC_000085.7	+	10509494	10509698	10509624	10509698	10509144	10509363	247	51,57,49	1,5,10	67,86,61	6,5,4	230	100	0.528609946375	1.0	0.957,0.832,0.681	0.829,0.882,0.869	-0.037
248	"Cpsf7"	NA	chrNC_000085.7	+	10509621	10509698	10509624	10509698	10509144	10509363	248	6,22,7	1,5,10	14,11,17	6,5,4	103	100	0.778726215039	1.0	0.853,0.81,0.405	0.694,0.681,0.805	-0.037
249	"Saxo4"	NA	chrNC_000085.7	-	10451598	10451692	10451598	10451688	10451853	10451932	249	19,25,39	36,60,76	107,17,42	246,41,111	104	100	0.440928352516	0.9898030441763852	0.337,0.286,0.33	0.295,0.285,0.267	0.035
251	"Fads3"	NA	chrNC_000085.7	+	10031801	10032030	10031910	10032030	10031590	10031713	251	28,35,29	14,12,12	11,41,19	11,17,13	209	100	0.215821623934	0.7341013721250547	0.489,0.583,0.536	0.324,0.536,0.412	0.112
252	"Fads3"	NA	chrNC_000085.7	+	10031801	10032030	10031969	10032030	10031590	10031713	252	43,51,45	522,496,546	27,50,33	409,611,327	268	100	0.585409101262	1.0	0.03,0.037,0.03	0.024,0.03,0.036	0.002
253	"Fads3"	NA	chrNC_000085.7	+	10031910	10032030	10031969	10032030	10031590	10031713	253	29,28,28	522,496,546	27,26,27	409,611,327	159	100	0.601400073242	1.0	0.034,0.034,0.031	0.04,0.026,0.049	-0.005
254	"Eml3"	NA	chrNC_000085.7	+	8908407	8908668	8908410	8908668	8908162	8908334	254	78,66,87	57,60,47	70,110,35	69,64,48	103	100	0.317863161704	0.8758200087673431	0.571,0.516,0.642	0.496,0.625,0.414	0.065
255	"B3gat3"	NA	chrNC_000085.7	+	8902901	8903262	8903067	8903262	8899169	8899344	255	940,991,913	56,43,28	1103,954,1549	25,38,64	266	100	0.115012397557	0.5395828604864287	0.863,0.897,0.925	0.943,0.904,0.901	-0.021
258	"Zfta"	NA	chrNC_000085.7	+	7399278	7403273	7400007	7403273	7397431	7397926	258	471,463,404	3,4,12	341,364,593	10,1,16	829	100	0.295777147596	0.8484000917369026	0.95,0.933,0.802	0.804,0.978,0.817	0.029
259	"Zfta"	NA	chrNC_000085.7	+	7399278	7403273	7400007	7403273	7398619	7399009	259	555,574,491	0,4,0	441,463,774	0,1,1	829	100	0.665411401051	1.0	1.0,0.945,1.0	1.0,0.982,0.989	-0.009
260	"Spindoc"	NA	chrNC_000085.7	-	7333827	7348127	7333827	7335852	7348507	7351219	260	496,375,482	0,2,0	693,416,754	0,0,4	12375	100	0.358092469884	0.9143631425495903	1.0,0.602,1.0	1.0,1.0,0.604	-0.001
261	"Spindoc"	NA	chrNC_000085.7	-	7333827	7335852	7333827	7335814	7351021	7351219	261	193,129,166	10,14,5	190,170,201	9,9,21	138	100	0.532860742745	1.0	0.933,0.87,0.96	0.939,0.932,0.874	0.006
262	"Fermt3"	NA	chrNC_000085.7	-	6996033	6996210	6996033	6996207	6996645	6996837	262	7,15,3	2,9,3	3,11,6	5,26,4	103	100	0.0390491473209	0.29954183321152694	0.773,0.618,0.493	0.368,0.291,0.593	0.211
263	"Dnajc4"	NA	chrNC_000085.7	-	6966790	6966955	6966790	6966952	6967048	6967233	263	127,139,139	35,40,35	126,128,123	42,34,43	103	100	0.378737673003	0.9311674949436395	0.779,0.771,0.794	0.744,0.785,0.735	0.027
264	"Dnajc4"	NA	chrNC_000085.7	-	6969526	6969718	6969526	6969640	6969853	6969954	264	44,57,41	0,3,4	50,60,50	1,4,1	178	100	0.854138130623	1.0	1.0,0.914,0.852	0.966,0.894,0.966	-0.02
265	"Dnajc4"	NA	chrNC_000085.7	-	6969526	6969763	6969526	6969640	6969853	6969954	265	90,84,64	0,3,4	72,83,73	1,4,1	223	100	0.833641227263	1.0	1.0,0.926,0.878	0.97,0.903,0.97	-0.013
266	"Dnajc4"	NA	chrNC_000085.7	-	6969526	6969763	6969526	6969718	6969853	6969954	266	46,28,23	0,1,0	22,24,25	0,1,2	145	100	0.668236647739	1.0	1.0,0.951,1.0	1.0,0.943,0.896	0.037
267	"Dnajc4"	NA	chrNC_000085.7	-	6969526	6969718	6969526	6969640	6969916	6969950	267	45,56,41	44,26,32	50,59,48	31,20,45	178	100	0.531087463811	1.0	0.365,0.548,0.419	0.475,0.624,0.375	-0.047
268	"Dnajc4"	NA	chrNC_000085.7	-	6969526	6969763	6969526	6969689	6969916	6969954	268	57,52,37	4,1,1	32,37,44	3,7,12	174	100	0.000171190961249	0.010948223557160127	0.891,0.968,0.955	0.86,0.752,0.678	0.175
269	"Vegfb"	NA	chrNC_000085.7	-	6962728	6962964	6962728	6962863	6963172	6963208	269	392,418,356	129,128,133	505,402,594	252,116,252	201	100	0.211215960907	0.7277625922011213	0.602,0.619,0.571	0.499,0.633,0.54	0.04
270	"Fkbp2"	NA	chrNC_000085.7	-	6956340	6956545	6956340	6956509	6956681	6956760	270	28,37,36	12,19,5	41,47,49	19,3,17	136	100	0.512916201444	1.0	0.632,0.589,0.841	0.613,0.92,0.679	-0.05
271	"Fkbp2"	NA	chrNC_000085.7	-	6956340	6956545	6956340	6956509	6957761	6957832	271	24,30,33	112,142,128	44,45,38	124,150,131	136	100	0.0625857639053	0.38943972249602	0.136,0.134,0.159	0.207,0.181,0.176	-0.045
272	"Gpr137"	NA	chrNC_000085.7	-	6916379	6916508	6916379	6916504	6916628	6916778	272	574,690,706	36,29,27	912,610,757	37,18,64	104	100	0.528925150809	1.0	0.939,0.958,0.962	0.96,0.97,0.919	0.003
273	"Gpr137"	NA	chrNC_000085.7	-	6917719	6917850	6917719	6917769	6918459	6918582	273	248,290,331	10,6,10	420,301,296	3,14,6	181	100	0.384018824809	0.9359455987934916	0.932,0.964,0.948	0.987,0.922,0.965	-0.01
274	"Gpr137"	NA	chrNC_000085.7	-	6917719	6917850	6917719	6917769	6919291	6919818	274	157,181,206	3,2,0	259,179,167	0,0,0	181	100	0.788600409949	1.0	0.967,0.98,1.0	1.0,1.0,1.0	-0.018
275	"Esrra"	NA	chrNC_000085.7	-	6891446	6891660	6891446	6891563	6897430	6897767	275	28,22,23	343,321,260	39,28,28	272,288,318	197	100	0.0803054234485	0.4363275786721522	0.04,0.034,0.043	0.068,0.047,0.043	-0.014
276	"Esrra"	NA	chrNC_000085.7	-	6891446	6891660	6891446	6891563	6898989	6899182	276	24,22,20	4,4,0	27,25,26	1,0,0	197	100	0.000185184715687	0.01150888714528837	0.753,0.736,1.0	0.932,1.0,1.0	-0.148
277	"Ccdc88b"	NA	chrNC_000085.7	-	6832723	6832902	6832723	6832882	6833019	6833101	277	2,0,0	1,3,0	0,0,0	2,2,0	120	100	1	1.0	0.625,0.0,NA	0.0,0.0,NA	0.312
279	"Rasgrp2"	NA	chrNC_000085.7	+	6451745	6451893	6451750	6451893	6449037	6449547	279	5,3,3	2,0,0	3,0,16	2,0,2	105	100	1	1.0	0.704,1.0,1.0	0.588,NA,0.884	0.165
280	"Rasgrp2"	NA	chrNC_000085.7	+	6451745	6451893	6451750	6451893	6449859	6449994	280	14,17,6	2,1,0	11,5,52	6,3,13	105	100	0.000342085217439	0.016567171869477818	0.87,0.942,1.0	0.636,0.613,0.792	0.257
281	"Rasgrp2"	NA	chrNC_000085.7	+	6451745	6451893	6451750	6451893	6450096	6450654	281	3,6,1	0,0,2	6,0,28	2,1,4	105	100	0.0873125944082	0.4602425133517056	1.0,1.0,0.323	0.741,0.0,0.87	0.237
282	"Rasgrp2"	NA	chrNC_000085.7	+	6451745	6451893	6451750	6451893	6450096	6450681	282	3,0,1	0,0,0	1,0,5	1,0,0	105	100	1	1.0	1.0,NA,1.0	0.488,NA,1.0	0.256
284	"Rasgrp2"	NA	chrNC_000085.7	+	6452242	6452604	6452501	6452604	6451745	6451893	284	14,18,23	23,57,18	30,7,78	57,17,157	359	100	0.573155347658	1.0	0.145,0.081,0.262	0.128,0.103,0.122	0.045
285	"Rasgrp2"	NA	chrNC_000085.7	+	6461147	6463256	6463114	6463256	6458868	6458984	285	16,46,18	30,30,16	26,16,44	17,12,122	2067	100	0.0258880463636	0.2390442481257464	0.025,0.069,0.052	0.069,0.061,0.017	-0.0
286	"Sf1"	NA	chrNC_000085.7	+	6424039	6424313	6424060	6424313	6423602	6423783	286	810,825,742	47,52,52	826,810,848	39,55,35	121	100	0.167794347841	0.652008295663137	0.934,0.929,0.922	0.946,0.924,0.952	-0.012
287	"Sf1"	NA	chrNC_000085.7	+	6424578	6424638	6424583	6424638	6424039	6424313	287	584,595,648	50,42,46	737,612,624	68,37,68	105	100	0.313178532264	0.8717387836466368	0.918,0.931,0.931	0.912,0.94,0.897	0.01
288	"Sf1"	NA	chrNC_000085.7	+	6424578	6424638	6424583	6424638	6424060	6424317	288	73,67,53	1,0,0	80,60,65	0,0,0	105	100	1	1.0	0.986,1.0,1.0	1.0,1.0,1.0	-0.005
289	"Sf1"	NA	chrNC_000085.7	+	6425687	6428060	6426325	6428060	6424748	6424928	289	2241,2546,2302	410,397,348	2701,2070,2955	393,362,364	738	100	0.271645068938	0.8089634204584293	0.425,0.465,0.473	0.482,0.437,0.524	-0.027
290	"Atg2a"	NA	chrNC_000085.7	+	6300625	6300785	6300630	6300785	6300442	6300539	290	122,96,86	3,3,3	109,96,111	2,3,4	105	100	0.957526310512	1.0	0.975,0.968,0.965	0.981,0.968,0.964	-0.002
291	"Atg2a"	NA	chrNC_000085.7	+	6304372	6304459	6304388	6304459	6303553	6303646	291	12,8,4	79,73,83	12,8,18	57,85,95	116	100	0.0948551408314	0.48355773215287595	0.116,0.086,0.04	0.154,0.075,0.14	-0.042
292	"Atg2a"	NA	chrNC_000085.7	+	6307451	6307672	6307468	6307672	6306581	6306717	292	0,0,0	116,80,101	0,2,3	69,100,103	117	100	1	1.0	0.0,0.0,0.0	0.0,0.017,0.024	-0.014
294	"Fas"	NA	chrNC_000085.7	+	34274049	34274241	34274100	34274241	34267925	34268144	294	43,66,42	6,14,7	21,52,28	4,4,8	151	100	0.665695967317	1.0	0.826,0.757,0.799	0.777,0.896,0.699	0.003
295	"Rps6ka6"	NA	chrNC_000086.8	-	110309904	110309981	110309904	110309966	110314374	110314536	295	26,24,19	15,3,3	32,26,40	4,11,9	115	100	0.846588390502	1.0	0.601,0.874,0.846	0.874,0.673,0.794	-0.007
296	"Tigd3"	NA	chrNC_000085.7	-	5941165	5943145	5941165	5943142	5943997	5944156	296	3,9,21	4,3,1	10,11,5	9,3,0	103	100	0.696700936194	1.0	0.421,0.744,0.953	0.519,0.781,1.0	-0.061
297	"Pcnx3"	NA	chrNC_000085.7	-	5731459	5731602	5731459	5731581	5733304	5733440	297	21,28,25	79,49,59	49,16,21	82,65,55	121	100	0.938058918507	1.0	0.18,0.321,0.259	0.331,0.169,0.24	0.007
298	"Pcnx3"	NA	chrNC_000085.7	-	5731459	5731620	5731459	5731581	5733304	5733440	298	49,68,75	79,49,59	94,62,77	82,65,55	139	100	0.606400708804	1.0	0.309,0.5,0.478	0.452,0.407,0.502	-0.025
299	"Pcnx3"	NA	chrNC_000085.7	-	5731459	5731620	5731459	5731602	5733304	5733440	299	34,45,62	6,5,12	65,55,61	20,9,5	118	100	0.699120601157	1.0	0.828,0.884,0.814	0.734,0.838,0.912	0.014
300	"Pcnx3"	NA	chrNC_000085.7	-	5731459	5731602	5731459	5731581	5733334	5733440	300	22,26,16	7,6,11	31,9,19	2,5,2	121	100	0.0604982888295	0.38142254566571643	0.722,0.782,0.546	0.928,0.598,0.887	-0.121
301	"Pcnx3"	NA	chrNC_000085.7	-	5731459	5731620	5731459	5731581	5733334	5733440	301	19,36,29	7,6,11	48,20,27	2,5,2	139	100	0.00700607813887	0.11544549051087262	0.661,0.812,0.655	0.945,0.742,0.907	-0.155
302	"Pcnx3"	NA	chrNC_000085.7	-	5731459	5731620	5731459	5731602	5733334	5733440	302	4,13,16	7,3,3	19,13,11	2,2,3	118	100	0.0933891493786	0.47947065575917636	0.326,0.786,0.819	0.89,0.846,0.757	-0.187
303	"Pcnx3"	NA	chrNC_000085.7	-	5734317	5734496	5734317	5734493	5734576	5734700	303	96,121,84	68,73,54	111,123,75	76,90,64	103	100	0.347128961193	0.9017928921734757	0.578,0.617,0.602	0.586,0.57,0.532	0.036
304	"Sipa1"	NA	chrNC_000085.7	-	5711623	5711654	5711623	5711651	5712615	5712869	304	3,4,1	0,2,1	10,3,8	2,0,0	103	100	0.908319544384	1.0	1.0,0.66,0.493	0.829,1.0,1.0	-0.225
305	"Sipa1"	NA	chrNC_000085.7	-	5711623	5711686	5711623	5711651	5712615	5712869	305	2,0,1	0,2,1	2,2,3	2,0,0	135	100	0.113734101391	0.5372799920767035	1.0,0.0,0.426	0.426,1.0,1.0	-0.333
306	"Sipa1"	NA	chrNC_000085.7	-	5711623	5711686	5711623	5711654	5712615	5712869	306	2,0,1	3,4,1	1,2,3	9,3,8	132	100	0.242164462543	0.7759824028213252	0.336,0.0,0.431	0.078,0.336,0.221	0.044
307	"Sipa1"	NA	chrNC_000085.7	-	5710341	5711139	5710341	5711109	5713631	5713717	307	24,18,24	1,1,2	20,15,21	1,1,1	130	100	1	1.0	0.949,0.933,0.902	0.939,0.92,0.942	-0.006
308	"Sipa1"	NA	chrNC_000085.7	-	5711623	5711654	5711623	5711651	5713631	5713717	308	12,9,10	1,1,0	7,7,7	3,2,1	103	100	1	1.0	0.921,0.897,1.0	0.694,0.773,0.872	0.16
