ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
170	"C030004G16Rik"	NA	chrNC_000084.7	-	42750271	42751366	42750271	42750477	42751144	42751366	170	8,7,2	0,0,0	2,5,16	2,0,0	767	100	0.300753383424	0.7563687915937959	1.0,1.0,1.0	0.115,1.0,1.0	0.295
171	"C030004G16Rik"	NA	chrNC_000084.7	-	42750842	42751366	42750842	42750947	42751144	42751366	171	2,2,1	0,0,0	0,3,9	0,0,2	297	100	1	1.0	1.0,1.0,1.0	NA,1.0,0.602	0.199
172	"C030004G16Rik"	NA	chrNC_000084.7	-	42750842	42752498	42750842	42751366	42752406	42752498	172	20,10,5	1,0,2	0,8,29	0,2,0	1140	100	1	1.0	0.637,1.0,0.18	NA,0.26,1.0	-0.024
177	"Sra1"	NA	chrNC_000084.7	-	36803056	36803364	36803056	36803182	36803300	36803364	177	110,75,118	342,331,281	63,101,129	390,308,363	218	100	0.247284271418	0.6760066715453402	0.129,0.094,0.162	0.069,0.131,0.14	0.015
179	"Paip2"	NA	chrNC_000084.7	+	35731927	35732811	35731927	35732363	35732765	35732811	179	90,153,66	0,0,0	109,67,180	1,0,4	502	100	0.205415551139	0.6227978926726275	1.0,1.0,1.0	0.956,1.0,0.9	0.048
180	"Paip2"	NA	chrNC_000084.7	+	35731927	35732811	35731927	35732671	35732765	35732811	180	27,53,13	0,0,0	37,29,39	1,0,4	194	100	0.116402904094	0.44718813515248923	1.0,1.0,1.0	0.95,1.0,0.834	0.072
182	"Pkd2l2"	NA	chrNC_000084.7	+	34568368	34575655	34568368	34568420	34571783	34575655	182	130,81,54	1,1,6	37,63,95	1,1,5	3463	100	0.730584385729	1.0	0.79,0.701,0.206	0.517,0.645,0.354	0.06
186	"Gm33228"	NA	chrNC_000084.7	+	26344260	26350408	26344260	26345434	26346674	26350408	186	2,0,2	0,0,0	2,0,0	1,0,1	1340	100	1	1.0	1.0,NA,1.0	0.13,NA,0.0	0.935
188	"Rprd1a"	NA	chrNC_000084.7	-	24618018	24621388	24618018	24620901	24621192	24621388	188	574,550,442	28,12,10	607,595,830	15,10,28	391	100	0.378114481275	0.8378138298790457	0.84,0.921,0.919	0.912,0.938,0.883	-0.018
191	"Prelid3a"	NA	chrNC_000084.7	+	67610033	67611131	67610033	67610136	67611019	67611131	191	81,77,68	39,51,49	49,84,79	66,32,202	983	100	0.00162050008732	0.0327623979617145	0.174,0.133,0.124	0.07,0.211,0.038	0.037
192	"Prelid3a"	NA	chrNC_000084.7	+	67611019	67613651	67611019	67611131	67612137	67613651	192	54,81,35	24,40,22	35,59,115	40,56,106	1106	100	0.000555057552934	0.0148417198407786	0.169,0.155,0.126	0.073,0.087,0.089	0.067
193	"Prelid3a"	NA	chrNC_000084.7	+	67611019	67613651	67611019	67611131	67612141	67613651	193	55,87,35	28,8,9	35,61,117	2,15,35	1110	100	0.660579041365	1.0	0.15,0.495,0.259	0.612,0.268,0.231	-0.069
194	"Mib1"	NA	chrNC_000084.7	+	10811984	10818578	10811984	10812156	10817818	10818578	194	9235,8965,9397	30,33,27	11178,9069,10233	30,23,33	5762	100	0.397594985492	0.8607394145380866	0.842,0.825,0.858	0.866,0.873,0.843	-0.019
200	"Slc8a1"	NA	chrNC_000083.7	-	81680533	81696496	81680533	81693476	81696238	81696496	200	3390,4265,4324	3,4,15	3489,3536,4554	1,3,6	2862	100	0.0250197327543	0.17579654329995	0.975,0.974,0.91	0.992,0.976,0.964	-0.024
201	"Cyp1b1"	NA	chrNC_000083.7	-	80014368	80018110	80014368	80015930	80017739	80018110	201	9712,9715,10206	47,77,51	10819,9729,7430	43,69,56	1909	100	0.85865350178	1.0	0.915,0.869,0.913	0.929,0.881,0.874	0.004
202	"Tnfaip8"	NA	chrNC_000084.7	+	50223266	50226296	50223266	50223589	50224332	50226296	202	2220,1899,2113	10,15,4	2628,2064,1562	2,4,7	843	100	0.00954683291658	0.09838413021028629	0.963,0.938,0.984	0.994,0.984,0.964	-0.019
204	"Washc1"	NA	chrNC_000083.7	+	66425805	66426445	66425805	66425874	66425991	66426445	204	26,26,22	227,186,212	63,35,19	244,215,230	217	100	0.04532597144	0.2618271270705146	0.05,0.061,0.046	0.106,0.07,0.037	-0.019
205	"Ankrd12"	NA	chrNC_000083.7	-	66272697	66277332	66272697	66275169	66277144	66277332	205	1192,1122,1066	3,3,1	1256,1324,1358	4,4,3	2075	100	0.387777075958	0.8498206233717045	0.95,0.947,0.981	0.938,0.941,0.956	0.014
210	"Crb3"	NA	chrNC_000083.7	+	57372089	57372918	57372089	57372233	57372608	57372918	210	43,43,59	14,7,14	44,73,27	11,12,6	475	100	0.586562413981	1.0	0.393,0.564,0.47	0.457,0.562,0.486	-0.026
211	"Dus3l"	NA	chrNC_000083.7	+	57075517	57075902	57075517	57075628	57075805	57075902	211	242,233,174	97,81,107	165,214,372	90,96,103	277	100	0.650120081276	1.0	0.474,0.509,0.37	0.398,0.446,0.566	-0.019
212	"Safb2"	NA	chrNC_000083.7	-	56869941	56870431	56869941	56870243	56870361	56870431	212	156,137,121	316,285,270	127,128,150	382,296,314	218	100	0.209265281104	0.6301559780612932	0.185,0.181,0.171	0.132,0.166,0.18	0.02
213	"Safb2"	NA	chrNC_000083.7	-	56882354	56883905	56882354	56883012	56883877	56883905	213	424,416,464	119,132,175	646,485,516	188,145,120	965	100	0.128457033186	0.47615349188917455	0.27,0.246,0.216	0.263,0.257,0.308	-0.032
214	"Adcyap1"	NA	chrNC_000083.7	+	93511365	93513967	93511365	93511506	93513362	93513967	214	656,621,158	1,0,0	173,584,728	0,0,1	1956	100	1	1.0	0.971,1.0,1.0	1.0,1.0,0.974	-0.001
217	"Pot1b"	NA	chrNC_000083.7	-	55958189	55960518	55958189	55959530	55960395	55960518	217	104,111,115	0,0,0	187,121,111	0,1,0	965	100	1	1.0	1.0,1.0,1.0	1.0,0.926,1.0	0.025
218	"Pot1b"	NA	chrNC_000083.7	-	55958189	55960518	55958189	55959538	55960395	55960518	218	102,111,114	0,0,0	186,119,110	1,0,0	957	100	1	1.0	1.0,1.0,1.0	0.951,1.0,1.0	0.016
219	"Pot1b"	NA	chrNC_000083.7	-	55958189	55961872	55958189	55960518	55961766	55961872	219	34,40,37	17,10,16	70,40,35	15,22,27	1348	100	0.632212827123	1.0	0.129,0.229,0.146	0.257,0.119,0.088	0.013
222	"Med20"	NA	chrNC_000083.7	+	47929733	47935176	47929733	47929987	47933809	47935176	222	701,530,693	141,113,99	839,665,589	124,125,95	3922	100	0.352794893068	0.8172798542778441	0.113,0.107,0.151	0.147,0.119,0.137	-0.011
223	"Bicral"	NA	chrNC_000083.7	-	47169361	47169624	47169361	47169442	47169593	47169624	223	2,8,4	1,0,0	6,2,17	0,0,0	251	100	1	1.0	0.443,1.0,1.0	1.0,1.0,1.0	-0.186
224	"Pex6"	NA	chrNC_000083.7	+	47034599	47034953	47034599	47034661	47034844	47034953	224	47,67,55	286,288,347	104,61,93	373,290,374	283	100	0.0263727386086	0.18055182585887694	0.055,0.076,0.053	0.09,0.069,0.081	-0.019
225	"Crip3"	NA	chrNC_000083.7	+	46742101	46742706	46742101	46742218	46742304	46742706	225	12,8,5	3,3,9	8,6,22	7,15,2	186	100	0.90427144559	1.0	0.683,0.589,0.23	0.381,0.177,0.855	0.03
226	"Abcc10"	NA	chrNC_000083.7	-	46615082	46615401	46615082	46615180	46615255	46615401	226	9,10,4	23,16,32	4,6,22	27,37,22	175	100	0.938396033354	1.0	0.183,0.263,0.067	0.078,0.085,0.364	-0.005
227	"Tjap1"	NA	chrNC_000083.7	-	46571020	46571835	46571020	46571128	46571805	46571835	227	269,216,261	25,39,26	288,262,235	34,35,51	777	100	0.305469744322	0.7628410450566548	0.581,0.416,0.564	0.522,0.491,0.372	0.059
228	"Gtpbp2"	NA	chrNC_000083.7	+	46479071	46480294	46479071	46479288	46479592	46480294	228	780,796,730	1,0,0	898,828,1274	0,3,1	404	100	1	1.0	0.995,1.0,1.0	1.0,0.986,0.997	0.004
229	"Zmym3"	NA	chrNC_000086.8	-	100456717	100457267	100456717	100456883	100457094	100457267	229	83,125,109	161,226,238	131,159,197	266,198,204	311	100	0.00597963760286	0.07483890187329469	0.142,0.151,0.128	0.137,0.205,0.237	-0.053
230	"Zmym3"	NA	chrNC_000086.8	-	100458353	100459012	100458353	100458504	100458793	100459012	230	135,130,96	131,138,141	102,147,332	220,161,125	389	100	0.486682282942	0.9547171636131628	0.209,0.195,0.149	0.106,0.19,0.406	-0.05
232	"Gm30082"	NA	chrNC_000085.7	+	4252125	4252437	4252125	4252237	4252382	4252437	232	0,1,9	1,0,0	6,11,3	0,0,0	245	100	1	1.0	0.0,1.0,1.0	1.0,1.0,1.0	-0.333
236	"1700071M16Rik"	NA	chrNC_000083.7	-	43900663	43902400	43900663	43900768	43902312	43902400	236	577,508,670	0,0,0	876,655,424	1,1,0	1644	100	1	1.0	1.0,1.0,1.0	0.982,0.976,1.0	0.014
238	"Gabbr1"	NA	chrNC_000083.7	+	37360544	37362051	37360544	37360689	37361890	37362051	238	1560,1409,1083	44,108,45	1436,1555,2622	36,86,289	1301	100	0.572992383327	1.0	0.732,0.501,0.649	0.754,0.582,0.411	0.045
239	"Prr3"	NA	chrNC_000083.7	-	36289272	36289673	36289272	36289335	36289602	36289673	239	72,73,129	87,90,85	118,90,100	129,109,106	367	100	0.415078264897	0.8720726299868773	0.184,0.181,0.293	0.2,0.184,0.204	0.023
240	"Atat1"	NA	chrNC_000083.7	-	36208500	36209191	36208500	36208807	36209148	36209191	240	215,201,246	92,92,109	283,205,206	147,88,57	441	100	0.567440739045	1.0	0.346,0.331,0.339	0.304,0.346,0.45	-0.028
241	"Nyx"	NA	chrNC_000086.8	+	13332348	13334453	13332348	13332399	13334375	13334453	241	24,17,13	5,0,3	18,23,18	2,0,1	2076	100	0.404405590102	0.8666406320224084	0.188,1.0,0.173	0.302,1.0,0.464	-0.135
242	"Nyx"	NA	chrNC_000086.8	+	13332348	13334453	13332348	13334070	13334375	13334453	242	12,5,3	0,0,0	3,1,0	0,0,2	405	100	0.120193030763	0.4560305167249562	1.0,1.0,1.0	1.0,1.0,0.0	0.333
243	"Gpank1"	NA	chrNC_000083.7	+	35341204	35342635	35341204	35341267	35342028	35342635	243	89,113,100	4,3,9	161,77,141	5,4,5	861	100	0.423899618142	0.880826878846539	0.721,0.814,0.563	0.789,0.691,0.766	-0.049
244	"Gpank1"	NA	chrNC_000083.7	+	35341204	35342635	35341204	35341436	35342028	35342635	244	72,105,92	4,2,9	143,75,115	2,2,2	692	100	0.0129125844522	0.11891526901169056	0.722,0.884,0.596	0.912,0.844,0.893	-0.149
245	"Mpig6b"	NA	chrNC_000083.7	-	35283661	35283932	35283661	35283738	35283879	35283932	245	1,0,0	0,0,0	2,0,2	0,2,2	241	100	1	1.0	1.0,NA,NA	1.0,0.0,0.293	0.569
247	"Dxo"	NA	chrNC_000083.7	+	35057762	35058157	35057762	35057883	35057962	35058157	247	31,32,40	140,172,171	36,36,60	130,147,140	179	100	0.019624563445	0.15187705622652173	0.11,0.094,0.116	0.134,0.12,0.193	-0.042
248	"Prrt1"	NA	chrNC_000083.7	+	34849119	34850145	34849119	34849257	34849606	34850145	248	386,298,508	32,29,10	864,532,641	5,13,54	449	100	0.029121252593	0.19398023556750935	0.729,0.696,0.919	0.975,0.901,0.726	-0.086
250	"Gm35918"	NA	chrNC_000084.7	-	11532708	11534137	11532708	11533539	11534001	11534137	250	2,4,5	1,0,1	2,1,0	2,1,0	562	100	1	1.0	0.262,1.0,0.471	0.151,0.151,NA	0.427
251	"Slc39a7"	NA	chrNC_000083.7	-	34249797	34250664	34249797	34250236	34250521	34250664	251	1868,1793,1526	146,150,138	1514,1869,1503	195,131,115	385	100	0.644362957931	1.0	0.769,0.756,0.742	0.669,0.787,0.772	0.013
252	"H2-K1"	NA	chrNC_000083.7	-	34214985	34216131	34214985	34215477	34216011	34216131	252	170,194,283	2,0,1	287,209,146	3,10,3	634	100	0.000105407322762	0.0052769540957726254	0.931,1.0,0.978	0.938,0.767,0.885	0.106
253	"Gm33257"	NA	chrNC_000083.7	+	36597423	36603850	36597423	36602577	36603783	36603850	253	18,22,20	0,0,2	34,35,37	2,0,2	1306	100	0.0681038844058	0.3301132309170699	1.0,1.0,0.434	0.566,1.0,0.586	0.094
254	"Akap8l"	NA	chrNC_000083.7	-	32551976	32553019	32551976	32552118	32552879	32553019	254	901,786,840	42,43,45	1070,892,1493	28,53,50	861	100	0.100106796447	0.40806892597479394	0.714,0.68,0.684	0.816,0.662,0.776	-0.059
255	"Akap8l"	NA	chrNC_000083.7	-	32551976	32553670	32551976	32552118	32553561	32553670	255	1900,1727,1922	119,235,143	2336,2057,3011	179,131,210	1543	100	0.211747183063	0.6331565870671421	0.509,0.323,0.466	0.458,0.504,0.482	-0.049
256	"Akap8l"	NA	chrNC_000083.7	-	32551976	32553670	32551976	32553019	32553561	32553670	256	915,880,1003	39,39,41	1194,1096,1412	24,26,55	642	100	0.0097134684947	0.09963492355849371	0.785,0.778,0.792	0.886,0.868,0.8	-0.066
257	"Akap8l"	NA	chrNC_000083.7	-	32551976	32554144	32551976	32553670	32554084	32554144	257	256,207,249	33,54,31	401,324,447	47,46,81	514	100	0.615183831685	1.0	0.601,0.427,0.61	0.624,0.578,0.518	-0.027
258	"Akap8l"	NA	chrNC_000083.7	-	32557244	32557488	32557244	32557328	32557430	32557488	258	491,561,487	61,72,60	540,486,727	78,80,130	202	100	0.0377787532742	0.23105389391823086	0.799,0.794,0.801	0.774,0.75,0.735	0.045
259	"Brd4"	NA	chrNC_000083.7	-	32417869	32418244	32417869	32418032	32418131	32418244	259	256,249,212	116,85,102	232,271,321	107,114,144	199	100	0.70681831829	1.0	0.526,0.595,0.511	0.521,0.544,0.528	0.013
260	"Pknox1"	NA	chrNC_000083.7	+	31823726	31826659	31823726	31823952	31824037	31826659	260	92,114,118	0,1,0	129,115,96	0,0,0	185	100	1	1.0	1.0,0.984,1.0	1.0,1.0,1.0	-0.005
261	"Slc26a8"	NA	chrNC_000083.7	-	28908690	28910200	28908690	28908898	28909914	28910200	261	47,38,64	1,0,2	81,70,101	11,0,9	1116	100	0.0152252210962	0.1325212274466634	0.808,1.0,0.741	0.398,1.0,0.501	0.217
263	"Hmga1"	NA	chrNC_000083.7	+	27775594	27776040	27775594	27775685	27775925	27776040	263	45,36,58	3,8,11	55,34,99	11,0,16	340	100	0.546640509065	0.9971014761755899	0.815,0.57,0.608	0.595,1.0,0.645	-0.082
264	"Hmga1"	NA	chrNC_000083.7	+	27775594	27776040	27775594	27775723	27775925	27776040	264	40,29,50	1,0,0	45,31,90	0,0,0	302	100	1	1.0	0.93,1.0,1.0	1.0,1.0,1.0	-0.023
266	"Syngap1"	NA	chrNC_000083.7	+	27160618	27163044	27160618	27162674	27162775	27163044	266	27,35,34	6,7,4	33,17,35	12,8,13	201	100	0.0154311730225	0.13362561720024324	0.691,0.713,0.809	0.578,0.514,0.573	0.183
267	"Syngap1"	NA	chrNC_000083.7	+	27185856	27187773	27185856	27185947	27186654	27187773	267	492,439,460	123,112,129	554,521,873	170,130,110	807	100	0.286081807362	0.7368216324661158	0.331,0.327,0.306	0.288,0.332,0.496	-0.051
268	"Capn15"	NA	chrNC_000083.7	-	26178780	26179537	26178780	26178959	26179038	26179537	268	41,24,15	52,67,54	21,28,33	95,71,63	179	100	0.380535430696	0.8418719314732919	0.306,0.167,0.134	0.11,0.181,0.226	0.03
269	"Capn15"	NA	chrNC_000083.7	-	26178780	26179537	26178780	26178959	26179310	26179537	269	297,245,245	10,15,15	204,288,354	2,8,22	451	100	0.190863368439	0.5944771070099475	0.868,0.784,0.784	0.958,0.889,0.781	-0.064
270	"Capn15"	NA	chrNC_000083.7	-	26179038	26179537	26179038	26179205	26179310	26179537	270	199,167,188	1,5,6	148,209,262	14,12,4	205	100	0.00872007767078	0.0931304295239304	0.99,0.942,0.939	0.838,0.895,0.97	0.056
271	"Gnptg"	NA	chrNC_000083.7	-	25453953	25454238	25453953	25454085	25454155	25454238	271	58,96,49	672,717,672	42,81,143	588,632,647	170	100	0.00656351806022	0.07932141540792	0.048,0.073,0.041	0.04,0.07,0.115	-0.021
272	"Gnptg"	NA	chrNC_000083.7	-	25458748	25458945	25458748	25458816	25458887	25458945	272	77,112,67	451,513,452	34,91,170	467,527,426	171	100	0.788193069613	1.0	0.091,0.113,0.08	0.041,0.092,0.189	-0.013
274	"Tsc2"	NA	chrNC_000083.7	-	24818530	24819021	24818530	24818680	24818784	24819021	274	653,612,514	12,8,8	587,582,706	10,17,16	204	100	0.121815183372	0.4599157889744311	0.964,0.974,0.969	0.966,0.944,0.956	0.014
275	"E4f1"	NA	chrNC_000083.7	-	24663387	24663663	24663387	24663450	24663520	24663663	275	75,70,57	96,94,87	58,63,96	95,101,93	170	100	0.915197444801	1.0	0.315,0.305,0.278	0.264,0.268,0.378	-0.004
276	"E4f1"	NA	chrNC_000083.7	-	24663749	24664313	24663749	24663948	24664095	24664313	276	71,48,58	115,89,79	49,66,116	114,66,133	247	100	0.393052194149	0.8549485607966029	0.2,0.179,0.229	0.148,0.288,0.261	-0.03
277	"Tbc1d24"	NA	chrNC_000083.7	-	24394404	24400369	24394404	24399650	24400198	24400369	277	245,226,157	34,28,19	149,215,324	21,35,86	648	100	0.0467244997076	0.2649651275453989	0.527,0.555,0.56	0.523,0.487,0.368	0.088
278	"Srrm2"	NA	chrNC_000083.7	+	24030790	24031594	24030790	24031051	24031401	24031594	278	253,236,169	7,11,2	265,247,324	11,10,14	450	100	0.221581060371	0.644233863365412	0.889,0.827,0.949	0.843,0.846,0.837	0.046
279	"Srrm2"	NA	chrNC_000083.7	+	24040894	24041674	24040894	24040989	24041386	24041674	279	629,584,660	53,94,77	979,666,975	85,56,76	497	100	0.0269425023496	0.1840592271388452	0.705,0.556,0.633	0.699,0.705,0.721	-0.077
280	"Srrm2"	NA	chrNC_000083.7	+	24040894	24042878	24040894	24041674	24041976	24042878	280	379,268,365	148,123,110	455,266,361	161,146,261	402	100	0.047004829718	0.26561459332711107	0.389,0.351,0.452	0.413,0.312,0.256	0.07
281	"Srrm2"	NA	chrNC_000083.7	+	24040894	24042878	24040894	24041674	24042021	24042878	281	497,383,471	26,25,19	593,388,535	18,36,30	447	100	0.725149948683	1.0	0.81,0.774,0.847	0.881,0.707,0.8	0.014
282	"Srrm2"	NA	chrNC_000083.7	+	24040894	24042878	24040894	24041674	24042764	24042878	282	2880,2282,2422	551,545,541	3045,2576,3766	515,499,683	1190	100	0.0459609038417	0.2639045446394387	0.305,0.26,0.273	0.332,0.303,0.317	-0.038
283	"Pkmyt1"	NA	chrNC_000083.7	+	23952796	23953290	23952796	23952889	23952996	23953290	283	53,44,54	0,0,1	59,52,84	4,0,0	207	100	0.948355209911	1.0	1.0,1.0,0.963	0.877,1.0,1.0	0.029
284	"Pkmyt1"	NA	chrNC_000083.7	+	23952796	23953290	23952796	23952889	23953123	23953290	284	76,61,77	0,0,0	81,93,119	0,2,0	334	100	1	1.0	1.0,1.0,1.0	1.0,0.933,1.0	0.022
285	"Grep1"	NA	chrNC_000083.7	-	23927723	23928027	23927723	23927759	23927973	23928027	285	2,0,0	0,0,0	6,1,3	1,1,4	314	100	1	1.0	1.0,NA,NA	0.656,0.242,0.193	0.636
286	"Thoc6"	NA	chrNC_000083.7	-	23892487	23892851	23892487	23892713	23892807	23892851	286	111,136,96	9,12,13	99,152,150	6,11,5	194	100	0.0348016297443	0.22036446976430277	0.864,0.854,0.792	0.895,0.877,0.939	-0.067
287	"Gm7072"	NA	chrNC_000083.7	-	22508749	22509731	22508749	22508876	22509669	22509731	287	27,9,46	0,2,2	56,33,46	0,5,0	893	100	0.515077242152	0.9778139419850527	1.0,0.335,0.72	1.0,0.425,1.0	-0.123
288	"Zfp760"	NA	chrNC_000083.7	+	21939924	21940571	21939924	21940051	21940388	21940571	288	41,24,48	6,5,0	56,61,31	3,4,16	437	100	0.489246367289	0.9558400478932765	0.61,0.523,1.0	0.81,0.777,0.307	0.08
289	"Zfp983"	NA	chrNC_000083.7	+	21875011	21876527	21875011	21875248	21876434	21876527	289	190,121,121	33,35,26	216,187,220	54,36,45	1286	100	0.912020268593	1.0	0.309,0.212,0.266	0.237,0.288,0.275	-0.004
290	"Zfp677"	NA	chrNC_000083.7	+	21617101	21619527	21617101	21618776	21618860	21619527	290	34,43,49	2,7,3	52,38,30	3,3,0	184	100	0.103734373552	0.4164974095997594	0.902,0.77,0.899	0.904,0.873,1.0	-0.069
291	"Flot1"	NA	chrNC_000083.7	+	36140734	36141056	36140734	36140916	36141010	36141056	291	56,83,53	1155,1157,1062	105,77,83	1049,1229,1132	194	100	0.0127172046299	0.11810412647594086	0.024,0.036,0.025	0.049,0.031,0.036	-0.01
293	"Spaca6"	NA	chrNC_000083.7	+	18056346	18057006	18056346	18056415	18056982	18057006	293	276,166,212	56,28,43	189,184,222	67,26,53	667	100	0.371676315432	0.8320820562075366	0.425,0.471,0.425	0.297,0.515,0.386	0.041
294	"Spaca6"	NA	chrNC_000083.7	+	18057770	18058031	18057770	18057848	18057926	18058031	294	77,33,53	21,10,15	56,49,69	24,8,11	178	100	0.565127082093	1.0	0.673,0.65,0.665	0.567,0.775,0.779	-0.044
295	"Spaca6"	NA	chrNC_000083.7	+	18057770	18058505	18057770	18057848	18058348	18058505	295	300,185,263	10,17,16	256,317,293	8,17,30	600	100	0.889666358885	1.0	0.833,0.645,0.733	0.842,0.757,0.619	-0.002
296	"Spaca6"	NA	chrNC_000083.7	+	18057770	18058505	18057770	18058031	18058348	18058505	296	220,150,204	12,16,14	195,261,222	38,10,17	417	100	0.545695670786	0.9971014761755899	0.815,0.692,0.777	0.552,0.862,0.758	0.037
297	"Spaca6"	NA	chrNC_000083.7	+	18057770	18058788	18057770	18058505	18058577	18058788	297	131,86,120	28,23,22	78,106,126	47,36,60	172	100	0.000144329393046	0.00655935816637369	0.731,0.685,0.76	0.491,0.631,0.55	0.168
298	"Spaca6"	NA	chrNC_000083.7	+	18057770	18059333	18057770	18058788	18059246	18059333	298	531,335,527	9,5,9	550,486,485	15,14,12	558	100	0.0539657943644	0.28769784549673477	0.914,0.923,0.913	0.868,0.862,0.879	0.047
299	"Spaca6"	NA	chrNC_000083.7	+	18060040	18063274	18060040	18060121	18063130	18063274	299	235,197,194	4,0,0	145,205,275	1,0,1	3109	100	0.47525839972	0.9405360794952934	0.654,1.0,1.0	0.823,1.0,0.898	-0.022
300	"Dll1"	NA	chrNC_000083.7	-	15587615	15588513	15587615	15588297	15588395	15588513	300	28,11,17	31,23,18	2,10,3	25,20,16	198	100	0.000537095569629	0.01458351021263827	0.313,0.195,0.323	0.039,0.202,0.087	0.168
302	"Ermardl2"	NA	chrNC_000083.7	+	15206706	15207094	15206706	15206829	15206979	15207094	302	15,4,5	2,4,0	6,7,2	4,2,1	250	100	0.274409289264	0.7218451254530838	0.75,0.286,1.0	0.375,0.583,0.444	0.211
305	"Gm34567"	NA	chrNC_000083.7	+	14479770	14486743	14479770	14482655	14483857	14486743	305	24,9,13	5,0,0	6,13,22	0,0,1	1302	100	0.0194241529336	0.15132990971642907	0.269,1.0,1.0	1.0,1.0,0.628	-0.12
315	"Kcnj6"	NA	chrNC_000082.7	-	94545838	94563544	94545838	94550129	94560463	94563544	315	469,720,393	0,0,0	471,495,1954	0,0,1	10434	100	1	1.0	1.0,1.0,1.0	1.0,1.0,0.949	0.017
318	"Ifnar1"	NA	chrNC_000082.7	+	91301942	91307411	91301942	91302892	91303414	91307411	318	1149,1159,1133	16,9,13	1367,1141,1071	15,19,11	622	100	0.561201850701	1.0	0.92,0.954,0.933	0.936,0.906,0.94	0.008
319	"Hunk"	NA	chrNC_000082.7	+	90292977	90296443	90292977	90294313	90295255	90296443	319	1083,1100,1191	2,0,3	1529,1255,1223	6,3,9	1042	100	0.0038799652674	0.05625071817533756	0.981,1.0,0.974	0.961,0.976,0.929	0.03
323	"Gabpa"	NA	chrNC_000082.7	+	84657262	84660671	84657262	84659863	84660016	84660671	323	235,241,227	21,15,21	265,253,186	34,19,11	253	100	0.65321073985	1.0	0.816,0.864,0.81	0.755,0.84,0.87	0.008
326	"Msrb1"	NA	chrNC_000083.7	+	24960879	24961752	24960879	24960911	24961283	24961752	326	235,233,311	641,605,655	182,212,257	523,610,493	472	100	0.851345580255	1.0	0.072,0.075,0.091	0.069,0.069,0.099	0.0
327	"Cep97"	NA	chrNC_000082.7	-	55744723	55745433	55744723	55745042	55745331	55745433	327	10,13,20	10,2,3	25,5,13	11,4,0	389	100	0.772888806564	1.0	0.204,0.626,0.632	0.369,0.243,1.0	-0.05
328	"Cep97"	NA	chrNC_000082.7	-	55744723	55745433	55744723	55745213	55745331	55745433	328	3,5,11	1,0,0	12,1,7	1,0,1	218	100	1	1.0	0.579,1.0,1.0	0.846,1.0,0.763	-0.01
330	"Abhd10"	NA	chrNC_000082.7	-	45550087	45552322	45550087	45550356	45552069	45552322	330	1109,1130,903	49,49,57	1122,1085,1015	32,42,42	1813	100	0.0483819974306	0.2686584398052728	0.555,0.56,0.466	0.659,0.588,0.571	-0.079
331	"Gm53958"	NA	chrNC_000082.7	-	44900225	44901021	44900225	44900367	44900705	44901021	331	13,3,4	0,5,0	3,2,0	0,12,1	438	100	0.00358864149697	0.05372900633781252	1.0,0.12,1.0	1.0,0.037,0.0	0.361
332	"Gm53958"	NA	chrNC_000082.7	-	44900225	44901021	44900225	44900367	44900821	44901021	332	18,8,11	1,2,6	3,6,2	2,1,0	554	100	0.721139839771	1.0	0.765,0.419,0.249	0.213,0.52,1.0	-0.1
334	"Gm30064"	NA	chrNC_000082.7	+	44350735	44353797	44350735	44351880	44352689	44353797	334	11,0,8	0,0,0	12,4,1	0,0,1	909	100	1	1.0	1.0,NA,1.0	1.0,1.0,0.099	0.3
336	"Sidt1"	NA	chrNC_000082.7	-	44060539	44062062	44060539	44061694	44061936	44062062	336	42,75,37	0,0,0	55,51,515	0,0,2	342	100	1	1.0	1.0,1.0,1.0	1.0,1.0,0.987	0.004
339	"Iqcb1"	NA	chrNC_000082.7	+	36649365	36651976	36649365	36649435	36651858	36651976	339	96,50,88	5,5,0	188,74,102	5,5,8	2523	100	0.548151756361	0.9971014761755899	0.432,0.284,1.0	0.598,0.37,0.336	0.137
340	"Iqcb1"	NA	chrNC_000082.7	+	36649365	36651976	36649365	36649435	36651863	36651976	340	96,50,88	69,88,69	188,74,102	96,46,97	2528	100	0.0104034012102	0.10383955600461309	0.052,0.022,0.048	0.072,0.06,0.04	-0.017
341	"Gm15564"	NA	chrNC_000082.7	-	35787120	35787890	35787120	35787240	35787856	35787890	341	6,0,1	1,3,4	0,4,0	0,2,3	716	100	1	1.0	0.456,0.0,0.034	NA,0.218,0.0	0.054
342	"Sema5b"	NA	chrNC_000082.7	+	35480292	35480753	35480292	35480440	35480527	35480753	342	3,1,0	99,94,124	6,5,3	121,60,132	187	100	0.0760643808287	0.34998259526459996	0.016,0.006,0.0	0.026,0.043,0.012	-0.02
